cluster,East Asia & Pacific,Europe & Central Asia,Latin America & Caribbean ,"Middle East, North Africa, Afghanistan & Pakistan",North America,South Asia,Sub-Saharan Africa 
0,0.1891891891891892,0.02702702702702703,0.13513513513513514,0.10810810810810811,0.0,0.08108108108108109,0.4594594594594595
1,0.12962962962962962,0.6481481481481481,0.09259259259259259,0.07407407407407407,0.037037037037037035,0.0,0.018518518518518517
2,0.1568627450980392,0.27450980392156865,0.3137254901960784,0.13725490196078433,0.0,0.058823529411764705,0.058823529411764705
