country_iso3,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
MAR,30.027034007725916,32.79849094657147,34.96568121290709,21.414457487186638,44.33320484422166,30.4954912549672,40.398560057727614,33.1611276130369,37.379872375881476,42.4623513136484,38.80334935618382,32.62441556023855,39.81816612995392,26.25815870312841
MCO,62.6139391613261,74.33090003936957,77.02498526956842,47.968050524294284,79.98131286286309,60.97378550964358,79.15501097993877,57.69124932819537,59.38465934314374,58.31636038952463,59.271425498709554,48.34897678590517,53.654795624732884,34.124414508293114
MDA,29.943983728314688,38.740525238708926,40.954957651381505,21.434968683721042,56.936896836080564,38.24638838709482,51.73423158653545,38.33385335180892,43.13596186006689,44.90530621596455,40.18421199739273,37.23783885180163,44.46610535033465,28.307802134757548
MDG,12.322057616677604,14.835871897170769,15.121441222904162,5.012645837309436,21.67514041948268,5.628143119165577,10.287925323056035,4.591619885184536,7.920913186310967,14.254148530184002,10.588364638470606,4.993512071203051,16.854101877966613,11.020365799360194
MDV,32.36138060313092,40.05710960556339,40.564964678546055,21.238056383240455,51.89828832326685,34.21876299409787,49.51548367235915,43.74419423730839,48.593501130534996,47.95928646429009,39.06876071332314,36.4091613614399,39.114170923857166,26.197868636719647
MEX,34.50481778509468,40.600808944134776,43.139010646825874,22.138478343574622,49.0048608101214,34.284255400361836,46.22467976399752,38.59141420924945,44.56866426383047,46.19690697736335,41.515767204032485,34.91516215458989,42.02084054025135,27.03374666311362
MHL,17.914250768711124,35.73054642175871,25.873951555868004,10.773056146229786,27.756793404575465,14.569278892129372,30.903121114465414,16.064404293134505,26.213931127128753,34.727823025425266,22.881910526761242,23.548322620515993,24.5462836388493,23.14187526214755
MKD,39.48275186167833,46.251671399175045,46.48704587183557,24.901948487098764,52.285669717756,35.229090200337794,48.85303923876458,39.316020571895926,44.90582132035822,45.065147164808394,40.248829123077485,33.98294867866501,42.38297528603292,26.686323032811433
MLI,1.087995339679157,10.171242004732926,24.4433337062353,8.666247642414822,33.548369380607355,8.647465724515637,21.80782645850882,16.49983039199237,9.469434439988046,29.75221126479616,24.834578904031915,17.9583847213009,25.997782219041376,10.108207624399315
MLT,64.56779556276196,64.15767199773622,67.40252500820334,37.46729559163215,68.08355980014674,49.40752317054363,62.086744097907165,54.810675795303766,62.30897751046012,57.3400508821703,54.18153733095301,44.40164730827368,51.21084288652147,33.024271675142124
MMR,6.979537047487046,13.376395476085518,11.003228889387104,1.2609065059169402,33.541977144548,14.970298413643995,29.143085687032276,20.87906963684704,32.884070699973186,39.85953067925988,36.40955628743211,25.474366305587797,30.344627007176623,19.857622899782342
MNE,47.43425297911556,51.353839975489755,52.11518232586977,28.939695600118085,58.85516694916396,41.543555158183146,54.75655019384418,47.86186352168635,59.261632325679074,55.0010616958065,53.04946564504064,45.52873556080302,53.50543857542396,34.32091616562325
MNG,32.20911887973528,31.67292671146893,34.09399507783714,14.708133915784344,39.48599982097327,22.889382163429477,33.632928318000076,29.280240476102698,43.77233301015254,44.118062799610385,41.90049554867617,38.49517444311636,43.970899729427124,28.09594970228293
MNP,29.662945610988,37.04611869679418,36.001729497344044,19.7525643878396,44.53776165705685,27.89078407985523,35.52867375006526,30.283962495893896,33.47259926843873,36.316150833959554,32.18022757998949,27.929780225826217,35.954792838406064,22.810912746210413
MOZ,6.315181674112422,13.422677491718588,12.292829899646659,3.593491364832783,25.114988119521986,7.989825607511037,18.03679537675261,6.22798254798888,10.103421219835571,20.210741357356557,6.583003501711442,5.203282495858066,14.195849267567032,11.03689588750052
MRT,11.115068630682986,19.512835581973153,20.847993408425484,6.280096287903385,28.151768036754664,12.073337874335309,19.25384450893025,14.084272841463369,15.506383282660105,23.08637758332032,12.770908499922937,21.022538641747516,25.596250028696392,14.421455056278798
MUS,32.112103371248665,40.91388774355776,44.87566861636567,23.809619051488323,53.271667943950284,37.315589853377,49.69440577267235,41.54631909426888,49.95192479888726,47.91656091438648,45.51063404663805,40.86577782264432,48.02183864260297,30.35401056424189
MWI,6.359335458180312,13.859632356599821,13.101859357939968,2.6876650423218296,22.019931422660864,6.048849252195693,12.186817947822288,9.31090156566898,8.766102725595625,15.012455635137181,6.520770715773246,3.062053890735624,10.533139707298245,7.591990484354214
MYS,39.77543725562545,45.29101060306261,48.26290047335208,24.362037961005356,52.82185378442795,36.07131202264956,49.47507519637963,41.63246760556992,45.70297434028974,45.935397710942205,39.482573833037,34.42014780580857,42.81853376294919,26.80460112942584
NAM,22.634932764245313,32.466496156257094,29.860926490980233,15.286420791044241,38.510075373271405,23.035116632418156,35.717422284695495,26.794243572374388,33.238242397065775,34.44030625755357,30.052815827971397,23.82772669778485,30.072441204182127,19.463879071349396
NCL,36.79145588958178,43.663652701444136,45.84113794370573,25.27399190672808,53.29067156678037,36.91056804544904,39.37375809943042,45.90172608086217,36.14484855423174,40.85229128221312,35.249877852299036,28.3476766766042,35.26345179045221,23.268157076456674
NER,2.370135181338357,10.036818227850283,0.0,0.0,14.379242874598141,3.185844967027833,8.435871390192897,4.320843439375696,3.0233667828684903,21.3324609591101,12.661080213420137,7.438808963569634,8.947444301786236,6.96757702853914
NGA,13.055583687600231,20.2888963129946,20.646267609979624,8.810372777977047,29.02298227056755,13.351165357277967,17.85098680801935,18.111641204329107,14.430695256549008,28.009028355993102,15.569205169672658,10.602738665333472,24.850006392205312,13.045515635935667
NIC,20.66024050115883,26.990749870883548,32.40536363217105,14.707343183765738,41.936542705501864,22.292879874484584,33.694405716689694,28.67194753010648,29.4026000213987,30.79435140196788,24.857908804493537,19.891514168965426,29.10990075557472,18.4103492969835
NLD,80.28923731558776,85.45651615313241,84.75753436837886,51.61274505678149,86.95000660439776,65.19309250891574,88.32830435762534,68.7932878642768,81.81086348729183,76.73091021802553,73.0460534370624,56.001391637577804,58.834439839904064,38.24300029888615
NOR,73.69512740136696,77.52637019778244,77.39306931162018,43.46690951028727,75.48893150485351,56.38597861778943,71.54239865690752,58.157691343419714,67.14640210318473,63.94478331355861,60.35194001118705,49.50802046930237,54.29145712082841,36.764098883305394
NPL,12.93813566770303,18.873006095336905,23.1794190929182,10.512627193264475,33.37225095175829,18.825177489909404,27.84048555943076,24.100358776952955,32.15265723434214,34.029239381919226,30.93576713153649,24.620119728209552,32.98867735877294,21.585608761186194
NRU,25.96688007392442,38.28475931989336,32.5721324645445,15.099719299129527,46.29338999884298,21.707484842517232,34.04785327757275,32.94136486072545,33.29886607859461,41.94425403304947,34.41619945977837,30.392475396921558,32.427693388781215,26.43725010764556
NZL,66.47548985011584,70.68716530491994,71.93688900166867,39.867484956414295,71.6749693593017,53.08397483736482,68.26012929050995,56.309373458519296,64.01588939087772,59.68343111728657,57.14295399285149,45.729649544860465,50.82320814566522,32.790024934761796
OMN,37.65557230600078,49.24758981434749,51.28333290381064,27.803057468823695,54.38889112452288,40.28256401261155,52.167366193480234,45.82518862469909,52.61918825017812,49.454387249668954,47.18859360395796,37.10190442213979,44.222413124453766,27.02085269275226
PAK,7.096175634819284,14.008734515072192,13.270665633986336,2.903237419475103,24.481690015898938,8.301727172381531,15.817961170866148,8.866282275258833,8.772459190392143,18.708986790476615,15.830145111739622,6.42801261602735,14.705069146115527,10.236155229674308
PAN,43.33909578212307,47.51655373437641,48.083683967113586,23.72193013942034,51.88761450909212,32.361505419795826,43.389107372892454,35.67996685601537,48.491605475116586,47.001920085826185,43.04343426187543,38.91969330155525,43.99305674698136,27.7202746875849
PER,33.97438042360877,40.93922847567989,42.85673936154611,20.47002380321453,48.923550938952474,32.70027767041949,44.97147287033595,38.84651984396712,45.19357030100517,42.21225776566165,40.06788779976812,33.16492943619577,39.702906875195204,26.218931775087366
PHL,34.447556708134165,32.79281343155787,33.55004586719348,19.23864964932606,41.61626988861068,29.609637705092283,35.76879446505335,28.46070710514622,32.72217044575576,42.29758834686944,38.58576941482516,31.229841764409006,39.73653516522715,23.851257219191403
PLW,23.678882060944105,31.04714447936842,34.4291614029574,25.632264222846953,48.944405909369344,35.632902793496385,34.15477171223224,30.234172279523268,33.96079685868031,45.87465345590895,63.21551203368999,38.2307849232529,36.758428502196026,24.442713804725656
PNG,11.242254155948189,17.418379123572826,13.864282057353442,5.406667542276082,25.816404008611254,9.299203636256204,16.65496972584489,12.37379747998947,7.993671032539479,18.23005132670111,2.6983443012653017,4.484161297518561,21.046601117532436,7.246837687963881
POL,48.25050811447235,54.580499908565386,55.75057132434359,32.08932759909202,61.84967952924802,43.88521167812011,57.78768972334556,48.01334242685126,55.76125260582534,53.57561163210385,51.46497842430053,41.99811817295881,47.72183084490069,30.419270546526526
PRI,38.57298983725281,42.67799497849516,46.17403258195974,24.282961869036747,52.49957153433934,35.63413577796577,45.61618227303658,41.02198249764541,42.736575169081426,45.042707813036294,38.297629693315336,36.55090293211934,43.5784997499536,28.097581762624817
PRK,4.921794841686595,11.115126508119614,10.474985241253298,1.2269216227734816,0.0,10.426106354152898,10.384840759811176,6.504655984820429,,0.0,7.9561279718761115,5.8928710666427495,15.287423628992727,22.645137047029635
PRT,49.07665174957985,53.828806451292586,55.808663976279746,31.661191836189428,61.189469770091605,45.41641743322803,60.60296052060266,52.58295810922624,61.1612389766231,57.85398525763714,55.143060252869205,46.19977739671881,52.5057789575275,33.294487133842914
PRY,30.315988527139037,34.682260810124276,40.20553426173009,20.77866278892129,48.16687147120811,32.319774535592266,42.31052441412994,33.906278316679845,42.344290972047105,43.60827342666338,38.94208008239148,30.572872733240615,37.105911316016694,23.734934040774345
PSE,34.90261973072383,38.30313013407164,40.288349271261445,19.96178006649647,46.287840150956875,30.42542085169691,41.59699988485875,35.89663779760946,40.49593965448084,42.022825935218606,36.379294259137254,30.756938016629793,37.615828432064944,21.571097926000913
PYF,35.79968054764067,41.113630709191426,42.30136158689239,22.714813100410485,50.29484582812279,34.48248819989235,47.27948406663315,40.599724682330226,42.9393562662087,44.80094201985825,42.5372269113195,35.837761100827414,42.72464862402221,28.411439841737568
QAT,47.14786548421901,51.00238373104722,53.86679741359958,31.764562776821403,61.07851221058065,43.97087789924006,54.32447898256323,47.710088117419545,54.06089849915614,51.57227725373888,48.10229863365726,38.224640722415685,47.99035676364412,29.522656082379978
ROU,43.06335953669177,49.047214935018985,48.16848645418956,25.59577215053092,53.251620623355265,36.502449000355874,51.00483774432008,42.62456734524973,49.783828796108104,49.246966285620424,45.73446997077673,40.14387890240067,43.6353975881003,28.500096287958286
RUS,48.81789006896581,50.67744562686048,53.132402221538754,29.55800759294368,58.730813494178754,42.599827937621306,56.251574866448586,48.624144021018836,56.98574142018311,54.86222630011105,51.27551758085354,44.39289985815261,48.650233981132914,32.14542018244006
RWA,8.669376934227468,16.57617948117707,17.071156737564383,4.2519454719617595,28.45570495675519,10.867849585923814,17.907196200520186,11.89847376163178,14.832551408143853,20.730535888622345,19.069067873830576,8.088724214670885,18.956801897948385,11.99623718832468
SAU,48.515691836284184,54.537793308099836,55.05961272563633,31.80301273738253,62.695993208467684,46.105035159383156,57.84888878423119,50.34947684524879,57.409995852805984,53.540578113818704,52.88002707566706,46.56030943853791,57.05986277159691,35.58304657304341
SDN,12.056462217665349,20.147200596631592,20.46871642118139,7.193577416147639,28.021839213138016,11.887100484451931,17.29617509221611,12.064531533960707,11.802702996348076,21.030772147964775,17.18535508189946,15.980682368579984,23.796886847242178,22.644990466639854
SEN,13.326463981738366,17.19764374806384,22.841084023473442,5.352705723189498,32.82431003116575,11.975617273871153,21.343674552544964,17.37867666253523,19.620507709115763,23.902639637066283,22.139348890239493,17.597907069815058,24.843359221900577,12.382612508599932
SGP,59.52868456868592,64.19386191703613,68.37717591412803,40.09570830715041,69.91274796783087,52.16961677217115,77.05345802004092,61.41330507292838,72.99762305305552,69.97107221369586,62.90591781720721,50.82753053330274,55.655320898640014,36.44842568192333
SLB,10.324487977295519,19.578413348070818,18.896992427661356,7.571038755663487,29.130097252584292,13.088445865628234,20.186864359374724,15.20388284859301,16.126663954364947,24.74563413664581,16.855627931278192,13.015653913175745,21.027721609494627,16.574870891992667
SLE,10.780523110539585,14.037763535577099,13.763613015120752,4.052934544295166,24.64187424814735,6.923085070877782,19.400728296021096,7.564446313063235,2.483793292657882,20.16874365088932,15.48203102587916,14.238639195622133,23.8721847210566,15.361208990343581
SLV,29.405414240316023,36.38771864920597,37.71341194388021,19.287726655692797,45.631785458852534,29.200612526437787,39.58713397105399,32.97281903133863,38.51370395116319,41.067189896059894,35.98867775116094,32.07050425389348,39.031631711325495,24.729663061971877
SMR,43.39890545371545,49.63655098274149,52.06166439476739,35.269360249925036,69.11529218558653,48.87256597197902,60.953498998586944,47.13309368950794,52.58126156805646,52.30282534809599,47.6064661665294,34.44113393887723,43.202431455483804,22.93024026523014
SOM,6.3719367757562635,13.374865618854018,14.954031478566435,5.383118107487142,25.280164700266578,8.520102229979546,15.813431876122031,9.709519332268602,16.56406327597345,24.600536985718744,11.35763460265456,12.491679968959133,14.33560398617498,5.445923005948697
SRB,41.67169734871889,49.47485238727449,48.10675168910849,26.091795744286667,54.86831675459357,38.9083580140094,53.680878913486154,43.92129053801621,49.95162781430821,50.98692369685387,44.98587686952786,37.672111165037045,46.364620094284554,29.365170392677044
SSD,4.0040026890617195,0.0,9.547612848672456,0.2534452796089487,17.765944187470513,0.0,12.584975911137597,6.885262869125193,3.141303666881358,15.706201709300633,10.808466530646223,8.332412915717647,20.157516250333142,11.678766862709299
STP,16.48952669483812,23.174689944788998,28.647089720199027,10.238920840032009,33.819411131352375,21.329627331733008,30.1819468314033,24.647890450917693,22.410911011616065,33.29882154647089,23.946657589879496,20.691268986643784,28.40982226288763,15.534359179961493
SUR,31.654076595816722,33.81749528974617,38.17215439052383,20.576727890907094,47.53171687133991,28.508153024375467,44.41132857920194,36.680935850488424,37.66514222272356,44.07505299438305,39.8152258873348,32.809265682430116,40.808012937166104,26.10143783744676
SVK,48.36752413238269,53.13840109140576,54.35981967472257,29.49815434159485,58.74720443283884,42.144792045447396,57.28628002874263,47.70964520828897,55.5103821861084,53.99083884104231,51.82167076474258,42.12141800984499,47.63134425116996,30.3037878072777
SVN,51.553349625042756,55.985937449878186,57.48457495992211,33.410390954707076,63.395008405070016,46.12393979702581,62.84590767305615,53.074447965842374,62.1691341037674,59.18088366465594,55.542319236099644,44.23081522906698,49.279240643215,31.659017646190428
SWE,67.4255639475541,71.53453664565883,72.39076933867982,44.35052078925948,77.3755599906795,59.83203906349611,74.21600591801976,62.74607791516781,71.41630070607464,65.70264161556287,63.73760768336824,52.43456751200319,58.82454205209739,36.58090312024075
SWZ,18.78153280967831,26.821298480723303,26.973152420728347,12.346423105876008,35.39905264264811,19.294962852965007,29.816966230474208,22.937914072189137,25.41500457890551,31.727367549814424,27.78805580432454,24.066855040854158,34.626129696911214,20.333657933899786
SXM,24.830548487458977,31.59534006058533,67.32743119757433,18.522974740505184,56.96279038950276,28.857054794896523,36.876586734218,30.721448711147996,33.92902662692568,35.7748522585154,31.744953527356394,27.782834714330978,60.59016232886639,22.743954297728607
SYC,37.29989225321313,43.209954839273266,44.068110933188734,24.527868548317603,52.764476386682865,36.857560733469185,78.75161801978868,72.7814285438566,100.0,65.9666647540861,58.138335470905645,46.956447164165546,46.68969956533419,31.415445392336583
SYR,20.139471654943243,27.00834431436048,26.950695826334258,8.339083629860108,34.58144365657094,19.027883000106605,27.89560347177468,23.530475145669865,25.971821394433942,31.23770407646186,15.822684836007541,18.760397633485994,19.156346801650287,12.389099529208817
TCA,28.597451872751144,37.91069896460062,37.57242918687366,23.60972637294742,43.18634255210681,28.777001491394937,34.11683297920865,31.76076074387137,40.348123569778195,39.225953399426345,34.57314543454022,32.609065002347,42.55624688679828,28.623653824145585
TCD,4.42600047734835,11.935155622421307,10.843371239741582,0.860518853641987,19.221474469599915,2.9082106409569657,0.0,3.106449882585457,0.0,8.037134906542597,9.176027090419495,0.0,15.746178267663764,6.508597486617934
TGO,9.759925059443923,16.5600258032419,19.51812116705751,7.379132053258697,28.394151693511656,11.955557367712318,21.48225044177523,13.589763070387848,15.94584493880628,24.927228580786178,17.95924788222401,11.168041727249738,22.061788920104096,13.12459971913145
THA,33.356307520632996,37.812249864010475,39.03776131867627,21.898555854873408,53.32033674613431,38.86740247459712,53.92120801159971,39.84906886230968,48.71726111640136,48.318008177442174,44.87913323378459,39.08160170052116,46.20184680961425,29.321016369757498
TJK,23.692850983991622,30.046624888762924,30.047019178140783,14.196953842992546,35.0174731034594,18.81508435883313,28.74360548747113,22.593296481841616,37.31683107444741,35.0338678771589,27.01290369540526,24.009395145942655,32.17451288848639,21.501789785028755
TKM,15.78634786037031,26.47933764916154,27.4852873162576,12.209154897639456,37.113859609888394,21.894794338815082,32.92424496370362,17.839023928811017,25.58145576620904,33.12154521564427,27.573885291851603,23.243791054097386,38.33926046065313,26.86282015910344
TLS,12.389096628942935,23.231542257733075,22.82424241976311,8.689994797629668,37.177058696240884,19.302290509747642,31.114959572457213,26.222904084373166,27.712625700294875,31.713285395342073,24.657992061104945,17.146539667724735,25.226052563896918,15.661584593976558
TON,25.93514243570118,37.1419417256276,31.53290529254195,14.643635729159527,39.41307606197104,24.608721138129333,35.828210386958055,27.859288492766122,29.50548719556097,36.16439474821191,24.206422958987915,23.444902792110103,29.44128070874295,22.355505621339237
TTO,43.389986995562,48.49822498528152,49.99546911656114,27.25580774834671,56.52292795163053,41.827707414447815,54.021674130058436,46.4009195167478,52.036100570780555,51.02988166949195,47.67258325464476,39.86255622737862,45.837618612375906,28.237608354727193
TUN,32.59052319857562,39.219712936388994,38.47199094249586,20.092327178759717,46.556477117348734,29.971161103594923,41.354710082152316,34.416756610481855,40.84108891332596,42.196979224725816,38.62782987834079,31.963347467077647,39.33803184318694,24.26217692951731
TUR,36.16427558224824,42.47465529015824,43.91289186888249,24.12502526971176,52.13065701654206,35.39982950026117,48.10666194765261,42.329641551714694,46.45674789514809,48.541316716856635,43.66623405938283,38.84840556224906,44.23973126608187,25.890331761709177
TUV,9.826201223086569,17.440931575652804,17.936045418694356,6.0586118052525455,30.805724943189936,18.941664603242383,27.437905589321755,19.077170541968723,27.54522264980733,34.35435603828339,29.177912720626537,25.55416371270588,37.55334177854828,25.14534588065048
TZA,9.04957892122573,21.054364428812267,23.097228346609423,3.7232865145898053,27.619025312734625,11.555225230329802,15.466807151728332,9.501239464703193,8.750196961774387,18.621831572047213,12.738583001013065,5.431345005577399,23.632698188341017,14.939113245139266
UGA,14.583561742718567,20.59975619879007,19.606182328230375,6.783600172654543,29.187099001180165,10.64048542421103,19.00801792133347,20.328625825578047,19.919772918324384,26.153798725952836,10.906212240288808,11.001180739218936,16.09894064154856,10.456209192844165
UKR,35.598947591226434,41.80866071466867,44.64876651917628,24.169187480801327,52.09168215354153,34.71995348521275,46.78283893480512,38.34541128938572,43.04887863266138,45.32833405870458,41.97570381350295,34.9019840297081,41.46014521183351,26.298350680025802
URY,45.628685075929496,52.53743291647124,56.24529078317836,31.887675352054867,63.65332612610659,46.35524229926866,59.96310529184604,53.0212548368816,60.24979827118459,56.69518452168377,54.527176048463474,46.155525990196196,52.80008082890131,32.764791825343735
USA,72.8161590638041,72.11942872926713,72.64524289388794,37.90095567735282,68.86667920925858,50.25206625453266,66.81090269634785,52.92138379353225,65.76501351970163,68.69053603237508,61.806935563125755,46.27774742336185,49.5475496442461,33.87128132245246
UZB,25.309050663536052,32.77441995520407,31.548198798695992,18.279570388522306,44.49150588511797,29.1542937276834,41.02421956061831,30.14068326770251,39.91568364790438,45.09185871857956,36.91442489272266,36.60402310593967,44.41860060819546,27.84148343357229
VCT,42.040360095313325,47.26007769552606,47.00364850150554,25.056486512280557,51.933181474062515,35.879276020651425,44.721003830033155,36.592169642457925,42.975684329325475,41.10189310499799,37.98704393055288,31.786353022568054,40.36682613287486,28.91763741477803
VEN,35.301552170532666,40.552806911642854,43.996355760836266,21.698731828360078,47.3772244049463,32.759917733335,42.64572175038556,34.71017864637579,25.693619202358082,30.817346322783695,22.01922134486938,17.93135684945777,30.586765806592403,19.80045343253806
VGB,57.4598432760876,58.833222757674456,63.470565224963075,51.39221769098238,95.59809497030595,100.0,69.4091139440306,100.0,95.99415950261265,56.58455982586064,100.0,100.0,100.0,100.0
VIR,32.947485399684595,41.5417830960974,43.034498477448885,21.29379317505146,47.07434030661008,30.25946394863823,44.34726147626018,37.72648759973351,33.97637894026631,35.30942921617834,30.052568230739947,24.841661371421083,31.34063571206511,22.669674267245405
VNM,33.92450546461217,41.77082537651135,42.596726272517316,21.053286738395073,48.972737347717626,31.493283305055225,44.09476627134454,37.713464623532964,48.16158124567538,48.2655818468362,43.43264208493035,35.80674825375071,44.31513562185242,26.906532206379364
VUT,17.412752973389324,22.7897063039939,22.77766275219798,7.874515205929235,31.68511419324792,14.643748892067027,26.438961622806286,22.898572876357374,26.337583527349707,35.14866726304547,22.597172996189215,15.064476856525943,25.35066030710324,22.013271322881042
WSM,19.63497635493455,37.669502787129076,26.105140085662555,8.440168775743436,34.50326371340011,18.904561525370973,35.65683147128041,27.57275141615554,18.622806080272767,32.414166180629636,16.245135054222875,12.17656633779451,24.225351592443232,20.434926265482616
XKX,2.554704278397293,,,,,,,60.824476283888615,74.48652752470475,,,,0.0,
YEM,11.576708627210605,18.743095718162515,18.785520756790188,6.951137819381002,31.36920608224159,13.647641981002606,17.889238745681567,14.870183197354347,14.977144351974164,24.127564909364036,9.445060124656324,12.04792470175892,20.324807248901934,12.923993241203762
ZAF,32.35520367154649,41.18258646342528,44.54269191813994,22.074308962079776,53.01672694233746,37.595404297650376,47.61254472605909,41.34075345905907,47.51517394497636,49.706873829188254,44.38500397714577,37.53057528028626,42.368857349508176,27.50473088008503
ZMB,17.167324448231135,21.251430806929843,22.606958932461232,8.260645543175912,28.946226597221923,13.3435433512563,21.23100588143159,15.947487430405399,19.54713536432647,26.630999984630265,22.300099008252193,19.1203554602352,23.059886061965347,15.55406809636533
ZWE,16.693515024296726,23.85054607290657,28.962233093079785,10.566879638849269,33.678313530215135,18.667147852174143,27.074344710116012,21.55961192877147,20.908142045548775,32.76472988754741,19.869421608473097,16.288413825455926,24.036388189815025,14.80541129503822
