country_iso3,ITU_FIXED_BB_5GB,ITU_MB_DATAONLY_5GB,ITU_MB_HIGH_BASKET_5GB,ITU_MB_LOW_BASKET_1GB,ITU_SKILL_COMM_COLLAB,ITU_SKILL_CONTENT_CREATION,ITU_SKILL_DATA_LITERACY,ITU_SKILL_LEVEL__HHU781CC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781CC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF2_HHTotalIndividual,ITU_SKILL_PROBLEM_SOLVING,ITU_SKILL_SAFETY
BMU,-2.1368246166889278,-4.931717305838979,0.517459871100783,-4.850719176967914,,,,,,,,,,,,,,,
BOL,0.1210770448116202,0.48910352510283744,-0.20165715564956987,-0.039961177138821385,,,,,,,,,,,,,,,
BRA,0.4887686092814876,0.6589698183209154,0.5185252296589317,0.6581970492975386,0.18905530848949118,-0.3584655974171033,-0.2217826856549905,0.1322107672873009,-0.3005667359613777,0.18983603449124764,-0.3457736855944837,0.021917000869348092,-0.5383637125916068,-0.35740715510216925,-0.3642534737832016,-0.033021601529645096,-0.4557492311010372,-0.4643218641154881,0.09843973070169787
BRB,-1.3021105089253242,-1.5790930975874438,0.3118456693780895,-2.8318599522570937,,,,,,,,,,,,,,,
BRN,-0.0049647854606840874,0.3102969006627555,0.5377016837056078,0.505497878846684,0.9490871371311003,2.0433702511459977,1.3271224425486283,0.816868824392072,0.3571333589108784,-1.9540884723416718,2.2277466066006335,,,-1.1452558634604018,1.6186834518446778,1.0147924937460953,0.9167825098248581,2.0459404302018576,1.6512760904771873
BTN,0.961634151329569,0.7029264468291022,0.3384796333318063,0.8387931835807613,-1.202768328443079,-0.9449905738656682,-1.6315239305368334,,,,,,,,,,,-1.1805288409453625,
BWA,-0.8835013838818768,0.38181955043878835,0.2884077810988187,0.20744084421665013,,,,,,,,,,,,,,,
CAF,-0.2153127406171122,-0.7446621835337279,-5.422979449136206,0.433553077384262,,,,,,,,,,,,,,,
CAN,-1.7557776264948428,-0.6731395337576951,0.530244173798567,-0.42317736452029353,0.44256028453179874,0.6713810706807981,0.6361642336788518,-0.20880548782704542,0.5977214679149413,-0.9285126254061071,0.9233694225767498,-0.3764806307533164,0.7027932586797285,-0.19384432010561836,0.7057904261729154,1.0746294317030363,0.42811594661742847,1.097290422807475,1.065711194955108
CHE,-1.8112861146611223,-1.8636936414879075,0.530244173798567,-1.4193926255866873,0.5117140040197987,0.5160782174325109,0.5401051338524059,-0.9176913441575939,1.1259142829398325,0.820801158337645,0.7788950916323993,-0.7038942629762323,0.993276264081421,0.8188331462253543,0.5989882292456283,0.02741942878711616,1.1274651483326787,1.0235559037291033,0.7501845425962186
